,Subject,k1,k2,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,sz,nondectime
0,8.0,5.643204519388843,7.891116688976227,-0.6141333505075204,-0.4266453164211135,-0.3634490562605023,-0.503979830487388,0.6967716740526304,1.0781565185756294,-0.35676005732892213,0.4886529316414895,0.11136967138482673,0.454873614717975,0.6207377965962907,0.34698960061016315,0.1812453224388776,0.38925392848595286,0.3248920574317059,0.21873946085125778,0.17523609625335856,-0.24549816571212624,0.03244792092845611,0.17903008440512674
