,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,11.0,-324.222778959844,-930.0646713191315,-565.2904034636033,-1776.9741881821783,0.0,0.0
