,Subject,k1,k2,k3,k4,k5,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,halfwidth,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BA3,BA4,BA5,BS1,BS2,BS3,BS4,BS5,x0,nondectime,halfwidth,umixturecoef
0,5.0,5.6155221229820445,6.13327528931394,6.534606328343674,6.148371785831861,6.2593584042076404,-0.7874046957693651,-0.5609245477762785,-0.41228063244451174,-0.45963123933519845,0.8667206814736137,1.255580954895353,0.05276382268340442,0.248569796002636,0.024983666223923534,0.07815213199249424,0.8836054768397028,1.0,0.906265582607957,0.6674296260329384,0.2750084262013465,0.2633426536589693,0.24589865689478851,0.2562230047433312,0.2922862237116159,0.13873688579975707,0.1314131691868452,0.1010962972876091,0.10555153880633716,0.10477486655085094,0.011891322386764012,0.37095471675161945,0.05197049042583817,0.0034869882412000702
