,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,6.0,-513.4328060521823,-275.2040385569248,-921.0463777017255,-421.91329248207364,0.5531743521368805,0.4150574601159823
