,Subject,k,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,l,m1,m2,m3,mNW,BA,BS,x0,sz,nondectime,"LogLoss (nlDDM, train)","LogLoss (OU, train)","BIC (nlDDM, train)","BIC (OU, train)","LogLoss (nlDDM, test)","LogLoss (OU, test)","BIC (nlDDM, test)","BIC (OU, test)",# train samples,# test samples
0,5.0,8.474260632537499,-0.9746679872342909,-0.8366530900458347,-0.7924148561318716,-0.8380763194936311,1.0803873114431817,1.4521014856825063,-0.6817737131723087,0.3491655486719523,0.23067567142116385,0.10080277578986419,1.4891953481865778,1.0861522841147875,0.9144627453754133,1.022986087721442,0.28341158973927616,0.14542168864144456,-0.32883066916428905,0.0783917672699404,0.31471231043362413,-1160.1678623029861,-1032.6559764807846,-2246.966355468896,-1991.942583824493,-276.01790793942513,-267.37597853725697,-492.529390352973,-475.2455315486367,1536.0,384.0
