,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,13.0,472.0255708333942,85.24427715551374,1027.0271484805485,253.4645611247874,0.0,0.0
