,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,3.0,98.9287941616618,-376.18092462321994,303.6987148336292,-623.8404813410688,2.5391891582506574,0.18964343638231843
