,Subject,k1,k2,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,sz,nondectime
0,4.0,7.166552523629434,9.181389198129104,-0.9848704956298279,-0.7976616246181104,-0.7034285009773332,-0.881860837997994,1.0289093375547436,1.372950504293502,-0.18779725818426274,0.9225620559269185,0.31442292871751776,0.8617076856484889,0.9956317778521708,0.938238566367817,0.6235613608716163,0.22970790248935058,0.1969144481736954,0.15394454143967917,0.12465575833234838,-0.09419144304266658,0.05207813030894909,0.32136699319706596
