,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,16.0,979.0629623730343,521.2441737465515,2033.6535455882101,1118.0159683352445,0.0,0.0
