,Subject,k1,k2,z1,z2,z3,zNW,a0/B0,a1/B1,x0,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,nondectime
0,5.0,9.993702610836547,9.990788499296883,-0.9983718852137817,-0.9946555602608237,-0.9980312009756211,-0.9997167308586121,0.22984197157852604,0.229974197115971,0.09449061955807755,0.3247277957362725,0.8440184362223969,1.0,0.8565145185556011,0.65322965020057,0.30895851262644386,0.29843338244622797,0.16935881640923817,0.15554038640001167,0.0014266818273683327,0.31329037025294837
