,a (nl-DDM),k (nl-DDM),z (nl-DDM),x0 (nl-DDM),sz (nl-DDM),drift,B,x0,sz
62,1.0,5.0,0.0,0.0,0.6262626262626263,0.01,0.23278050978660403,-0.010440778012957841,0.027337912740093895
63,1.0,5.0,0.0,0.0,0.6363636363636365,0.01,0.2288119775619002,-0.01976126465097472,0.018583097872776122
64,1.0,5.0,0.0,0.0,0.6464646464646465,0.029713865579212396,0.23153085967121356,-0.031806810621179515,0.004078332867756718
65,1.0,5.0,0.0,0.0,0.6565656565656566,0.01,0.22794871031118635,0.006530699722748778,0.024345359437210723
66,1.0,5.0,0.0,0.0,0.6666666666666667,0.01,0.22400886225380834,-0.01254149103763047,0.00708755846587783
67,1.0,5.0,0.0,0.0,0.6767676767676768,0.04606352267949237,0.22920058093307283,-0.05338978196193578,0.0024620149204692687
68,1.0,5.0,0.0,0.0,0.686868686868687,0.01,0.2242322361366309,0.008047595505976668,0.0039695967792150455
69,1.0,5.0,0.0,0.0,0.696969696969697,0.01323838057949598,0.2252534269408546,-0.011908647672127848,-0.0005313882538762194
70,1.0,5.0,0.0,0.0,0.7070707070707072,0.015170338404719454,0.2207957586872027,-0.020219979281928535,0.005586532022934687
71,1.0,5.0,0.0,0.0,0.7171717171717172,0.01110964760444334,0.22414459695397237,0.015231170977795694,-0.0016869506090535502
72,1.0,5.0,0.0,0.0,0.7272727272727273,0.01,0.2221692504914916,-0.015345192126461904,0.017613949950696428
73,1.0,5.0,0.0,0.0,0.7373737373737375,0.015917687505280588,0.21638394185139198,0.0012312949562616193,0.01949244027490593
74,1.0,5.0,0.0,0.0,0.7474747474747475,0.04635983743527417,0.22218173156904442,-0.03027690609168998,0.00798538797282311
75,1.0,5.0,0.0,0.0,0.7575757575757577,0.01,0.22109542948039262,-0.026777328999229022,3.133885662465197e-05
76,1.0,5.0,0.0,0.0,0.7676767676767677,0.01,0.2202355557315645,-0.02472898378144628,0.017507386987379192
77,1.0,5.0,0.0,0.0,0.7777777777777778,0.01,0.21913001434712953,-0.009588179149425669,0.0020347370254780728
78,1.0,5.0,0.0,0.0,0.787878787878788,0.011701412802567255,0.2182873432416823,0.00035590755463998924,-0.0005920854546587195
79,1.0,5.0,0.0,0.0,0.797979797979798,0.018725468485187333,0.22155077215075014,-0.028537231801795238,0.03923967073914425
80,1.0,5.0,0.0,0.0,0.8080808080808082,0.047100388939049005,0.21544021920377876,-0.06549257245050744,0.020237064783337644
81,1.0,5.0,0.0,0.0,0.8181818181818182,0.01,0.21157405953021424,0.010006480826370234,0.012070717085221228
82,1.0,5.0,0.0,0.0,0.8282828282828284,0.01,0.21492065019767015,-0.03540387293758229,0.03537622705089194
83,1.0,5.0,0.0,0.0,0.8383838383838385,0.029179818752230767,0.21106627850037807,-0.026567764446768782,0.011135521312566787
84,1.0,5.0,0.0,0.0,0.8484848484848485,0.01,0.21080153782592959,-0.006985375133884197,0.04369239027594074
85,1.0,5.0,0.0,0.0,0.8585858585858587,0.01,0.20216049485360532,-0.03229908490894218,0.025720368623226353
86,1.0,5.0,0.0,0.0,0.8686868686868687,0.01,0.20957700318317496,-0.004917951782234198,0.00542570059402836
87,1.0,5.0,0.0,0.0,0.8787878787878789,0.018810267491467695,0.2113261134091715,0.009369166692852371,0.007745293454910485
88,1.0,5.0,0.0,0.0,0.888888888888889,0.01,0.19602126892404304,-0.033154710281932065,0.008030770425787592
89,1.0,5.0,0.0,0.0,0.8989898989898991,0.01,0.20252130607807217,-0.04152103826246756,0.16832305271241355
90,1.0,5.0,0.0,0.0,0.9090909090909092,0.03306946369566844,0.197053049218324,-0.06842120245178052,0.2141275309039672
91,1.0,5.0,0.0,0.0,0.9191919191919192,0.01,0.19769193760923987,0.017396196646312534,0.17103875851390304
92,1.0,5.0,0.0,0.0,0.9292929292929294,0.01,0.2023107155535433,0.0037132840892455388,0.3979294730699714
93,1.0,5.0,0.0,0.0,0.9393939393939394,0.01,0.19863589222860867,0.004210486964865812,0.4126305840767177
94,1.0,5.0,0.0,0.0,0.9494949494949496,0.01,0.20646179362578287,-0.020800641266950137,0.4951832423543552
95,1.0,5.0,0.0,0.0,0.9595959595959597,0.013310808516532414,0.1993124923700229,-0.05025275423160869,0.5110340827724005
96,1.0,5.0,0.0,0.0,0.9696969696969697,0.01,0.20174705449625563,0.04170624451450888,0.6005210002399513
97,1.0,5.0,0.0,0.0,0.9797979797979799,0.018950999878301854,0.21163904635458852,-0.03290656856442309,0.7419687922226752
98,1.0,5.0,0.0,0.0,0.98989898989899,0.016678682260722853,0.2056823846125324,-0.05607033914156878,0.6901290665102928
99,1.0,5.0,0.0,0.0,1.0,0.01,0.2121355962595537,0.022302451501100107,0.8357357497423585
