,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,10.0,-631.9402218966272,-966.7567617112456,-1150.4792368179271,-1797.4320750520983,0.0,0.0
