,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,4.0,-1383.5962159849832,-1395.122708720826,-2684.0372775138817,-2707.0902629855673,0.0,0.0
