,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,17.0,-460.2975651308545,-406.19970239633443,-844.999535301632,-736.8038098325919,0.0,0.0
