,a (nl-DDM),k (nl-DDM),z (nl-DDM),x0 (nl-DDM),sz (nl-DDM),drift,B,x0,sz
43,1.0,5.0,-0.13131313131313127,0.0,0.0,0.6896410249181638,0.36980175785741665,-0.44922355004257297,0.009399389801899138
44,1.0,5.0,-0.11111111111111105,0.0,0.0,0.550520155214828,0.3426435979384017,-0.38055851961405096,0.012238741003093745
45,1.0,5.0,-0.09090909090909083,0.0,0.0,0.4945357014569068,0.3499437371464076,-0.36916879054980534,0.022672045563114418
46,1.0,5.0,-0.07070707070707061,0.0,0.0,0.3293783257515755,0.32112237372187025,-0.26509581284450745,0.033732710543143085
47,1.0,5.0,-0.050505050505050386,0.0,0.0,0.26682683406086966,0.3178657408731116,-0.22303916400376367,0.018399747844888736
48,1.0,5.0,-0.030303030303030276,0.0,0.0,0.14502294244241212,0.3035397746260271,-0.11777857244436529,0.01998861433580834
49,1.0,5.0,-0.010101010101010055,0.0,0.0,0.044663004765916274,0.3023956765335738,-0.03680033216411882,0.00397332610416079
50,1.0,5.0,0.010101010101010166,0.0,0.0,0.01,0.3061665728032441,-0.030606591370116565,0.030718893357223775
51,1.0,5.0,0.030303030303030498,0.0,0.0,0.01,0.3021529763062327,-0.03782946480270144,-0.0018301395581588054
52,1.0,5.0,0.05050505050505061,0.0,0.0,0.01,0.29811829223237307,-0.09510596195874355,-0.0006808525488820605
53,1.0,5.0,0.07070707070707072,0.0,0.0,0.01,0.3016367586598214,-0.17089071532977151,0.099679367479377
54,1.0,5.0,0.09090909090909105,0.0,0.0,0.01,0.30556997443260503,-0.1738035569623021,0.04554799767071249
55,1.0,5.0,0.11111111111111116,0.0,0.0,0.01,0.3054946800941396,-0.19726820285994173,-0.002520966327749896
56,1.0,5.0,0.1313131313131315,0.0,0.0,0.01,0.30427515427957097,-0.22757286963235435,0.015407821547631873
57,1.0,5.0,0.1515151515151516,0.0,0.0,0.01,0.3211026507220547,-0.266394084644315,0.016435466785367003
58,1.0,5.0,0.1717171717171717,0.0,0.0,0.01,0.3116950363515798,-0.2786650727920321,0.024664094828770855
59,1.0,5.0,0.19191919191919204,0.0,0.0,0.01,0.32512665404477037,-0.32791920479357684,0.03622538978101075
60,1.0,5.0,0.21212121212121215,0.0,0.0,0.01,0.3371389931958282,-0.3626547603670376,0.010923559896444779
61,1.0,5.0,0.2323232323232325,0.0,0.0,0.01,0.3196129517111448,-0.3318567328017814,0.03585040673515438
62,1.0,5.0,0.2525252525252526,0.0,0.0,0.0100012794007176,0.29687937906611594,-0.29082731839916864,0.026974916436776075
63,1.0,5.0,0.27272727272727293,0.0,0.0,0.01,0.34632574545467953,-0.4220367419292971,0.02009563905822187
64,1.0,5.0,0.29292929292929304,0.0,0.0,0.01,5.167583723801056,-0.9616671760875727,-0.004973753413569204
65,1.0,5.0,0.31313131313131315,0.0,0.0,0.01,1.357312053220359,-0.8532957396335529,0.003848187803554781
66,1.0,5.0,0.3333333333333335,0.0,0.0,0.010002770860357835,1.631086098264297,-0.8781127464624694,0.011545231620653906
67,1.0,5.0,0.3535353535353536,0.0,0.0,0.01,0.36221011401530845,-0.46156164785023157,0.025332630730314998
68,1.0,5.0,0.3737373737373739,0.0,0.0,0.010000835256370522,0.8248595173076492,-0.7679212520173722,-0.002708767253939981
69,1.0,5.0,0.39393939393939403,0.0,0.0,0.010003300299932683,4.317304802447443,-0.9560068561491,0.01839155708024487
70,1.0,5.0,0.41414141414141437,0.0,0.0,0.01,8.590763927951109,-0.9781117953838102,0.007361609078106346
71,1.0,5.0,0.4343434343434345,0.0,0.0,0.01,0.9791904957723983,-0.8082259158943041,0.012396895243723671
72,1.0,5.0,0.4545454545454546,0.0,0.0,0.01,0.9180552066872547,-0.7996711551649448,0.015599469809438604
73,1.0,5.0,0.4747474747474749,0.0,0.0,0.01,0.5706629627185853,-0.6817974455322884,0.06056087163092316
74,1.0,5.0,0.49494949494949503,0.0,0.0,0.01,2.37837048349062,-0.9251053544286123,-0.004518806716837798
75,1.0,5.0,0.5151515151515154,0.0,0.0,0.01,2.156667956257511,-0.916675976216741,-0.003537913211223098
76,1.0,5.0,0.5353535353535355,0.0,0.0,0.01,0.47984127947251487,-0.6325147151001944,-0.003267063153344796
77,1.0,5.0,0.5555555555555556,0.0,0.0,0.01,3.7071501609906155,-0.9523138300102244,0.017926964023115444
78,1.0,5.0,0.5757575757575759,0.0,0.0,0.01,2.47181369868528,-0.9296553940311435,0.016957104964070435
79,1.0,5.0,0.595959595959596,0.0,0.0,0.01,0.37572554544619496,-0.5411072615931198,-0.001833953242971309
80,1.0,5.0,0.6161616161616164,0.0,0.0,0.010004340478430684,0.4100036446994668,-0.5804806336927681,0.0007487233382457159
81,1.0,5.0,0.6363636363636365,0.0,0.0,0.01,1.0685692160982172,-0.8419149235188714,0.0067404073082677485
82,1.0,5.0,0.6565656565656568,0.0,0.0,0.01,0.9040085843321037,-0.8122295879751044,0.007337901400561675
83,1.0,5.0,0.6767676767676769,0.0,0.0,0.01,1.955853224582698,-0.9155974620037757,-0.0034369911006150167
84,1.0,5.0,0.696969696969697,0.0,0.0,0.01,0.26049845454136467,-0.36630375908771107,-0.005847431981624074
85,1.0,5.0,0.7171717171717173,0.0,0.0,0.01,1.4065891749024244,-0.8821368703700689,0.0022333654491180077
86,1.0,5.0,0.7373737373737375,0.0,0.0,0.01,2.1196851534843586,-0.9223174625579985,-0.0005660858113895051
87,1.0,5.0,0.7575757575757578,0.0,0.0,0.01,1.16914223474775,-0.8621442635822273,0.006052867163121922
88,1.0,5.0,0.7777777777777779,0.0,0.0,0.010002431551558999,1.4487010473231572,-0.8894994951315677,-0.001116520343702243
89,1.0,5.0,0.7979797979797982,0.0,0.0,0.01,0.8288476306081547,-0.8087479219936899,-0.0001538696444886023
90,1.0,5.0,0.8181818181818183,0.0,0.0,0.01,0.5963674801930532,-0.7330204336419704,0.004222807422074926
91,1.0,5.0,0.8383838383838385,0.0,0.0,0.01,0.4043671569797569,-0.6170441646660781,0.012151521386644104
92,1.0,5.0,0.8585858585858588,0.0,0.0,0.01,1.737695708351131,-0.9098368246726822,-0.0004851159227536872
93,1.0,5.0,0.8787878787878789,0.0,0.0,0.01,2.4025049666421165,-0.9354093738689276,-0.005890201112062177
94,1.0,5.0,0.8989898989898992,0.0,0.0,0.01000358002170465,0.7551052936658067,-0.7948687049983029,-0.0014405871438437634
95,1.0,5.0,0.9191919191919193,0.0,0.0,0.01,0.41311004310501254,-0.6299287731682979,0.015560896854605932
96,1.0,5.0,0.9393939393939394,0.0,0.0,0.010003497429210029,3.3878646982283347,-0.9547936112090296,-0.0004893594053442252
97,1.0,5.0,0.9595959595959598,0.0,0.0,0.01,0.7692393756495184,-0.8042333058966169,-0.0011772929769299223
98,1.0,5.0,0.9797979797979799,0.0,0.0,0.01,2.578443410467232,-0.9414909216719604,0.00026275283118648574
99,1.0,5.0,1.0,0.0,0.0,0.010007450448575206,1.3388434500857804,-0.8881195297474906,-0.005598101156637392
