,Subject,k,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,l,m1,m2,m3,mNW,BA,BS,x0,sz,nondectime,"LogLoss (nlDDM, train)","LogLoss (OU, train)","BIC (nlDDM, train)","BIC (OU, train)","LogLoss (nlDDM, test)","LogLoss (OU, test)","BIC (nlDDM, test)","BIC (OU, test)",# train samples,# test samples
0,11.0,8.958843763477763,-1.0,-0.618744846721785,-0.5241631934611901,-0.7161802216242167,0.915000002917102,1.190496429464686,-0.23575561342829754,0.8757989784156247,0.3073932245209887,0.1,1.3600701239014692,0.7797757833281802,0.525988022742015,0.8153446881133859,0.2074756845418464,0.14152124712819525,-0.24208969209847286,0.03974547099605208,0.3330570113164598,-707.4046382490166,-732.7775510682366,-1341.44641989782,-1392.19224553626,-181.96252626871802,-200.0091038926493,-304.4186270115588,-340.51178225942135,1535.0,384.0
