,Subject,k1,k2,z1,z2,z3,zNW,a0/B0,a1/B1,x0,sz,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,sz,nondectime
0,12.0,9.825253093447998,9.971527063430992,-0.9900674620781561,-0.9118714236873292,-0.6420864976463715,-0.9939281880753069,0.23898593554985004,0.2027480300959259,0.18694138876445932,0.05469750021506775,0.25576287863179176,0.6056345189687924,0.9199720160422348,0.5570014815335258,0.3804500204759224,0.25867789226225385,0.2448588268990709,0.1922976400069748,0.1703135869422906,-0.26492401655560616,0.03697740849881953,0.2560647759509643
