,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,11.0,-914.0611615326807,-913.3239590256437,-1744.9671686092765,-1743.4927635952026,0.0,0.0
