,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,5.0,-89.79434119001576,-1170.328875830942,-103.98787772981323,-2265.0569470116657,0.0,0.0
