,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,15.0,-148.74450911742693,-141.64227528520615,-214.34533406135176,-200.1408663969102,0.0,0.0
