,Subject,k1,k2,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,sz,nondectime
0,12.0,9.736071942349454,9.992712752745728,-0.9537276689483727,-0.975253293871813,-0.6402505992340457,-0.9837879593181291,0.29965763286116065,0.17881995668483386,0.16148202751960739,0.05047318187041755,0.25816541507903856,0.6056488092047526,0.9199109315879894,0.5569904400639393,0.38046489457880606,0.2571130416894402,0.24433007241060833,0.19376737279863804,0.17474858963512313,-0.26137391020945333,0.024727229505466186,0.2572431792678366
