,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,3.0,-364.63149649657447,-488.91539846498864,-646.1021078779088,-894.6699118147371,0.0,0.0
