,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,6.0,-301.8634448694607,-582.5374295125673,-490.3491385932367,-1029.021557650313,0.0,0.0
