,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,5.0,-1483.489047681288,-1241.7883995902357,-2883.817210247336,-2400.4159140652314,0.0,0.0
