,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,4.0,-1203.3464973901546,-1478.9264561556777,-2293.299602340194,-2821.7808413832167,0.0,0.0
