,Subject,k1,k2,k3,k4,k5,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,halfwidth,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BA3,BA4,BA5,BS1,BS2,BS3,BS4,BS5,x0,nondectime,halfwidth,umixturecoef
0,7.0,9.617681794617072,9.20364041691904,8.780595674263225,9.079839726108233,9.988100109272304,-0.9230910210765189,-0.9482738044809345,-0.5756799003850626,-0.8350417565302402,0.14499017863447428,0.10140878545174692,0.05010820011666041,0.3955479043768191,0.16447082306362615,0.008842259366342385,0.5597622126904265,0.8695610890788184,0.4557753392919882,0.2616237962344831,0.18826268014718628,0.18531596496721703,0.18093768933878013,0.1656545327748402,0.14624744715254862,0.1544701833974702,0.13292402029020806,0.11410258041276616,0.10434426327420626,0.10427398081357675,0.001548688008065284,0.3526771386534231,0.10749599151207612,0.010884427845257845
