,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,12.0,857.3345148206603,245.17704205809406,1797.7954859334625,573.4805404083301,0.0,0.0
