,Subject,k,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,l,m1,m2,m3,mNW,BA,BS,x0,sz,nondectime,"LogLoss (nlDDM, train)","LogLoss (OU, train)","BIC (nlDDM, train)","BIC (OU, train)","LogLoss (nlDDM, test)","LogLoss (OU, test)","BIC (nlDDM, test)","BIC (OU, test)",# train samples,# test samples
0,13.0,6.7479938581667405,-0.7939445519175037,-0.624453631180665,-0.4733992066072337,-0.694478957593963,0.8800000011546691,1.1963863118480278,-0.2709698102418011,0.8282894330316513,0.28016565764421786,0.1269760373136597,0.6358592007881052,0.5291160354752371,0.2881804737147302,0.5700731146108513,0.2518688025652045,0.15796381137676985,-0.12817072551533693,0.03360492330096365,0.32313424467381713,39.69109611913145,114.4631423221369,152.5874618609903,302.1315542670012,57.433693626700254,111.16179428842008,174.18983912788062,281.6460404513203,1511.0,377.0
