,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,7.0,-162.49355130998163,40.0034882190225,-219.1824819973568,208.48401576549568,0.8252933274955718,1.0446002939934242
