,Subject,k1,k2,k3,k4,k5,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,halfwidth,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BA3,BA4,BA5,BS1,BS2,BS3,BS4,BS5,x0,nondectime,halfwidth,umixturecoef
0,4.0,6.785299906529791,7.312701484957954,6.913557856045475,7.263534352375892,9.283673610308064,-0.9677287540611635,-0.6671706185485662,-0.5158433073013374,-0.6754585473809049,0.7721398567849407,0.9757112358756197,0.09603663233231396,0.2309985138644978,0.002863070413096108,0.0773371409769324,0.8749948326304178,1.0,0.9123225375900736,0.5984311085488851,0.20874906315826336,0.19731573722567286,0.23115111716197423,0.23342118123055444,0.13804802410337202,0.13827699956217793,0.13782743617187526,0.13703583947440062,0.11615570186348806,0.10492699303768116,0.003994578106270616,0.35435605708612566,0.031707361809690485,0.0023655594922999588
